conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/898f99f7-8c0a-4212-9e58-9ab00379e5ae,7223.7,"maskinoperatør, produksjon av metallkomponenter",0.0
Occupation,http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,7223.8,"industrimekaniker, tannhjulproduksjon",0.0294117647058823
Occupation,http://data.europa.eu/esco/occupation/a51ab2e2-aaa9-4d7d-a747-bff2e276636a,7223.9,operatør av varmebehandlingsovn,0.0
Occupation,http://data.europa.eu/esco/occupation/733d65ac-250b-45d7-ba3c-cc5f48e9e11d,7223.10,"maskinoperatør, lasermerking",0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/669353c2-3f5a-4bc4-939b-6afb6a0c7d13,7223.11,operatør av niblemaskin for metall,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/a5245c01-4ca8-406e-a152-620c28530ea8,7223.12,operatør av metallhøvel,0.0555555555555555
Occupation,http://data.europa.eu/esco/occupation/23043d05-42c4-4811-b478-f8a17d22480b,7223.13,støpemaskinoperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/c44f9f8c-46a6-40da-9630-cc568a18cc51,7223.14,kunstsmed,0.0
Occupation,http://data.europa.eu/esco/occupation/5d46e448-b6bb-48e5-b245-5aad68e06085,7223.15,"maskinoperatør, gassveising",0.0212765957446808
Occupation,http://data.europa.eu/esco/occupation/16811760-fb2d-42cf-912d-2215f085898f,7223.16,"maskinoperatør, plasmaskjæring",0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/98164d70-93a8-409c-aa9f-7d56314f4d7f,7223.17,operatør av planhøvel,0.0294117647058823
Occupation,http://data.europa.eu/esco/occupation/cb3432f8-bad7-4703-ba66-dc980a4ce4f7,7223.18,"jernskjærer, metallgjenvinning",0.05
Occupation,http://data.europa.eu/esco/occupation/2fc8dace-d828-4af3-b0cb-e1cb73726f4b,7223.19,"maskinoperatør, skrueproduksjon",0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/18a98579-f0b1-4dde-944f-1758dc113099,7223.20,"maskinoperatør, gnisterosjon",0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/60b9b847-d964-4a8a-a756-904080b0f35f,7223.21,operatør av metallpresse,0.0
Occupation,http://data.europa.eu/esco/occupation/a67721a6-a95d-4c3b-a48c-f9920941ecd1,7223.22,operatør av rettemaskin,0.0
Occupation,http://data.europa.eu/esco/occupation/d792974a-077b-44a7-9421-b3ab7fdc7c40,7223.23,"maskinoperatør, trykksmiing",0.0
Occupation,http://data.europa.eu/esco/occupation/77a25ee0-94ad-443e-91ea-3e6d3506181b,7223.24,operatør av gjengevalsemaskin,0.0
Occupation,http://data.europa.eu/esco/occupation/8d3cc890-5902-4fac-9438-6098a3ee437c,7223.25,operatør av stukeapparat,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7223,7223,Metalldreiere mv.,0.019223704505465906
Occupation,http://data.europa.eu/esco/occupation/d07a4984-e775-46a7-b967-a3d0b3a54268,7224.1,metallsliper,0.0
Occupation,http://data.europa.eu/esco/occupation/835d118e-11db-4b11-b055-d78bfe426cac,7224.2,verktøysliper,0.0303030303030303
ISCO level 4,http://data.europa.eu/esco/isco/C7224,7224,Metallslipere,0.01515151515151515
ISCO level 3,http://data.europa.eu/esco/isco/C723,723,Mekanikere og reparatører,0.01611311173153204
Occupation,http://data.europa.eu/esco/occupation/b8db7ef4-4057-4e88-8e2a-105b4b59fb67,7231.1,"tekniker, bilbremser",0.0
Occupation,http://data.europa.eu/esco/occupation/5ab842f6-1f75-4d84-bf41-b8a9799347df,7231.2,karosseribygger,0.0
Occupation,http://data.europa.eu/esco/occupation/24d378d8-1e16-4667-bdb4-1f4a0f2c6379,7231.3,dieselmotormekaniker,0.0
Occupation,http://data.europa.eu/esco/occupation/0ec62c2e-30c9-434e-bf36-5277a0840450,7231.4,"reparatør, motorkjøretøy",0.0
Occupation,http://data.europa.eu/esco/occupation/158965f1-bd83-441c-bca8-1975b74dedc5,7231.5,restaureringstekniker av kjøretøy,0.0
Occupation,http://data.europa.eu/esco/occupation/c0749528-ee2a-41bd-a1f6-c13825b5e569,7231.6,"mekaniker, reparasjon på stedet",0.0
Occupation,http://data.europa.eu/esco/occupation/98c429ad-128e-467e-803a-9a6dc1ceed72,7231.7,dekkmontør,0.0
Occupation,http://data.europa.eu/esco/occupation/3b4eb248-6b40-42fe-9d10-cba8ccfe6613,7231.8,"servicetekniker, bil",0.0
Occupation,http://data.europa.eu/esco/occupation/264b00c9-84d0-4dc9-b590-aed2cea2b904,7231.9,leder av serviceverksted,0.0
Occupation,http://data.europa.eu/esco/occupation/4ad4024e-d1d3-4dea-b6d1-2c7948111dce,7231.10,kjøretøytekniker,0.0303030303030303
ISCO level 4,http://data.europa.eu/esco/isco/C7231,7231,Bilmekanikere,0.00303030303030303
Occupation,http://data.europa.eu/esco/occupation/a429e4fe-22c6-4cb5-89ef-ca4d5b4d0363,7232.1,montør av avisingsutstyr på fly,0.0
Occupation,http://data.europa.eu/esco/occupation/0ac8fe65-32e6-4c25-8345-2b87bc7b2698,7232.2,flymotorspesialist,0.0
Occupation,http://data.europa.eu/esco/occupation/7d599049-d15a-4fda-afe9-b334b0614ec7,7232.3,"flymekaniker, ettersyn av gassturbinmotorer",0.0
Occupation,http://data.europa.eu/esco/occupation/b27854dd-3fbe-406e-a750-54f677d55936,7232.4,flyvedlikeholdskoordinator,0.04
Occupation,http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258,7232.5,flyvedlikeholdstekniker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7232,7232,Mekanikere innen flytekniske fag,0.008
Occupation,http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964,7233.1,anleggsmaskinmekaniker,0.0
Occupation,http://data.europa.eu/esco/occupation/d051a141-92cd-4800-b0ee-6c8c31ea5838,7233.2,kranmontør,0.0
Occupation,http://data.europa.eu/esco/occupation/6b46ea2f-403a-473c-b2e5-9fcf0c2bd634,7233.3,maskinassistent innen fiskeri,0.15
Occupation,http://data.europa.eu/esco/occupation/0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9,7233.4,"tekniker, hydraulikk",0.032258064516129
Occupation,http://data.europa.eu/esco/occupation/599c2ce9-0e1b-4f63-9d65-1f19b3847efb,7233.5,"tekniker, smimaskiner",0.0
Occupation,http://data.europa.eu/esco/occupation/23eddde2-5e8b-4953-b275-cdc864e6d976,7233.6,maskinsmører,0.0
Occupation,http://data.europa.eu/esco/occupation/269c47e7-9017-4aa6-bce8-49e89a696a64,7233.7,industrimekaniker,0.054054054054054
Occupation,http://data.europa.eu/esco/occupation/f7145f87-5940-43f5-bc98-aa1a2b872b47,7233.8.1,"tekniker, landbruksutstyr",0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/f49d893a-ac89-4f3b-b547-1cbdf4d69fde,7233.8.2,tekniker for skogbruksmaskiner,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,7233.8,landbasert maskintekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/5e748def-5b90-41e2-aa8b-2ebcc7d25ab0,7233.9,skipsmontør,0.05
Occupation,http://data.europa.eu/esco/occupation/88589d68-b870-440e-8444-32e9935cbbbc,7233.10,skipsmekaniker,0.015625
Occupation,http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,7233.11,"mekaniker, gruveutstyr",0.0
Occupation,http://data.europa.eu/esco/occupation/5aff8b2a-298a-456d-957a-274c774e8523,7233.12,støpemaskintekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/53c7756d-4114-4c7f-90b0-26717f458ac5,7233.13,"tekniker, trykkluftsystem",0.0
Occupation,http://data.europa.eu/esco/occupation/24119471-6ca1-465b-8f48-b2aec5c60869,7233.14,"mekaniker, roterende utstyr",0.0
Occupation,http://data.europa.eu/esco/occupation/2aa7fbbb-f06e-4454-8ff8-2d799e86ba51,7233.15,tekstilmaskintekniker,0.0327868852459016
ISCO level 4,http://data.europa.eu/esco/isco/C7233,7233,Anleggsmaskin- og industrimekanikere,0.027142920990442767
Occupation,http://data.europa.eu/esco/occupation/336cf331-8082-4a0c-bf5f-e7c54706211c,7234.1,sykkelreparatør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7234,7234,Sykkelreparatører mv.,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C731,731,Presisjonsarbeidere og kunsthåndverkere,0.012710972594549327
Occupation,http://data.europa.eu/esco/occupation/11eb55d3-4dbe-45c5-a6ce-f04ae843c938,7311.1,urmaker,0.0
Occupation,http://data.europa.eu/esco/occupation/15d5636f-7714-4697-850a-67b7f7cb3837,7311.2,montør av optiske instrumenter,0.0
Occupation,http://data.europa.eu/esco/occupation/2ada3e89-9159-49e7-88f7-4dd435fd95ac,7311.3,reparatør av optiske instrumenter,0.0
Occupation,http://data.europa.eu/esco/occupation/dec7ed73-8688-4328-bc50-c72d31b25956,7311.4,montør av presisjonsinstrumenter,0.0
Occupation,http://data.europa.eu/esco/occupation/bca063d2-a904-45db-b3f4-0fd7e681753e,7311.5,"mekaniker, kirurgiske instrumenter",0.0
Occupation,http://data.europa.eu/esco/occupation/1a953e5a-f53f-461d-818b-6b2e655a751f,7311.6,klokkereparatør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7311,7311,Presisjonsinstrumentmakere og -reparatører,0.0
Occupation,http://data.europa.eu/esco/occupation/f569145d-8f87-4f80-b861-45583430d9f4,7312.1,"musikkinstrumentmaker, idiofoninstrumenter",0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/72f4abfe-5337-49be-b9b8-32096fc2ca1f,7312.2,intrumenttekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/19c2d8bc-aa3d-4b72-b55a-50bf751873fe,7312.3.1,chembalobygger,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/c7b31477-88e3-400f-988f-3baa090de173,7312.3.2,orgelbygger,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/97dd9a0c-dd6b-416d-9537-655a08dd2895,7312.3.3,pianobygger,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/c644e6f6-dffc-4d7a-bf36-a384e465937b,7312.3,"musikkinstrumentmaker, tangentinstrumenter",0.0208333333333333
Occupation,http://data.europa.eu/esco/occupation/b558a934-9308-48fc-b03b-bea8e23ab085,7312.4,"musikkinstrumentmaker, membranofoninstrumenter",0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/3c1b7871-87f9-427b-adcb-fe16be8f9f24,7312.5,musikkinstrumenttekniker,0.0344827586206896
Occupation,http://data.europa.eu/esco/occupation/82ea66b0-0f9c-44ed-94bc-0c5b829531b3,7312.6.1,gitarbygger,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/bd55e8d7-8bdf-4179-a84b-ed43073f05a1,7312.6.2,harpebygger,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/d0c923f1-e32b-4838-a109-eac58945dab1,7312.6.3,fiolinbygger,0.0238095238095238
Occupation,http://data.europa.eu/esco/occupation/0a94df75-6e31-4277-a326-1b01e56b6cb3,7312.6,"musikkinstrumentmaker, strengeinstrumenter",0.02
Occupation,http://data.europa.eu/esco/occupation/f96e3735-405c-4ca9-8a86-d37f64ea7164,7312.7,"musikkinstrumentmaker, blåseinstrumenter",0.024390243902439
ISCO level 4,http://data.europa.eu/esco/isco/C7312,7312,Musikkinstrumentmakere og -stemmere,0.023203300666312883
Occupation,http://data.europa.eu/esco/occupation/103aaf7a-48da-4e25-99fc-5cf1ee1388b1,7313.1.1,filigranssølvsmed,0.0
Occupation,http://data.europa.eu/esco/occupation/8a007cd3-ba40-4c55-b238-587bd59e74b2,7313.1.2,gullsmed,0.0
Occupation,http://data.europa.eu/esco/occupation/375137f7-5fc2-424e-9f63-d7ff4441c11e,7313.1.3,smykkegravør,0.0
Occupation,http://data.europa.eu/esco/occupation/7706342e-c07b-41d3-bc2e-e5c6e96f016f,7313.1.4,fremstiller av smykkeinnfatninger,0.0
Occupation,http://data.europa.eu/esco/occupation/e44d2570-10cc-4984-9692-63ece1b6dce8,7313.1.5,smykkepolerer,0.0
Occupation,http://data.europa.eu/esco/occupation/dc52966e-72db-4ad0-b3a9-5e17f1311ab8,7313.1.6,smykkereparatør,0.0
Occupation,http://data.europa.eu/esco/occupation/6729aa5a-285f-4baf-a466-c2ccd2f2d96f,7313.1.7,edelstenmontør,0.0
Occupation,http://data.europa.eu/esco/occupation/eb64b583-20fe-467f-8e44-8aae263a0139,7313.1.8,sølvsmed,0.0
Occupation,http://data.europa.eu/esco/occupation/618a854a-4ecd-4535-84e6-350e1fe0aa0f,7313.1,juveler,0.0
Occupation,http://data.europa.eu/esco/occupation/73bcde7c-bc34-485d-a7af-7b94fc43f61b,7313.2,edelstensliper,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7313,7313,Gull- og sølvsmeder,0.0
Occupation,http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,7314.1,"murer, håndformer",0.0
Occupation,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,7314.2,keramiker,0.03125
Occupation,http://data.europa.eu/esco/occupation/5f617498-da0d-454a-9658-5e02d28a4bd7,7314.3,"industrioperatør, støping av keramikk og porselen",0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7314,7314,Keramikere mv.,0.010416666666666666
Occupation,http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,7315.1,glassblåser,0.0
Occupation,http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,7315.2,glassarbeider,0.0465116279069767
ISCO level 4,http://data.europa.eu/esco/isco/C7315,7315,Glasshåndverkere,0.02325581395348835
Occupation,http://data.europa.eu/esco/occupation/02e94cd6-8e6d-4e9b-b695-edb460c70528,7316.1.1,keramikkmaler,0.0
Occupation,http://data.europa.eu/esco/occupation/6d16c41d-81a7-44a9-836d-7aed46ccb955,7316.1.2,glassmaler,0.0
Occupation,http://data.europa.eu/esco/occupation/db3b1cb9-8460-4de0-8fc7-aff7a9a74b7e,7316.1.3,porselensmaler,0.0
Occupation,http://data.europa.eu/esco/occupation/96186698-f79d-423a-9652-a2a58085d5f1,7316.1.4,tremaler,0.0
Occupation,http://data.europa.eu/esco/occupation/41a51397-089d-459d-9b7e-f1cdee5ad6bb,7316.1,dekormaler,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,7316.2,glassgravør,0.0
Occupation,http://data.europa.eu/esco/occupation/8b2d562c-8407-49cd-9843-636c352b8c82,7316.3,metallgravør,0.027027027027027
Occupation,http://data.europa.eu/esco/occupation/a1b4eb5e-45d4-441b-a7e8-795ac5cf6fbf,7316.4,skiltmaker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7316,7316,Dekormalere mv.,0.0066678520625888995
Occupation,http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,7317.1,papirmaker,0.04
Occupation,http://data.europa.eu/esco/occupation/b07e291d-1ea0-44d6-861c-e2c36861f9e3,7317.2,kurvmaker,0.0357142857142857
Occupation,http://data.europa.eu/esco/occupation/9c57263e-a38f-4c45-9265-a3c3e7cc2c5c,7317.3,børstemaker,0.0
Occupation,http://data.europa.eu/esco/occupation/5e29c263-a3ca-4220-b67e-ee65205db294,7317.4,leketøymaker,0.0
Occupation,http://data.europa.eu/esco/occupation/949bccd9-e1d2-4c57-b787-53b451aa1354,7317.5,kurvmøbelmaker,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/b9d03330-c71c-4827-8797-3e96249d54db,7317.6,treskjærer,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7317,7317,Kunsthåndverkere i tre mv.,0.017005012531328318
Occupation,http://data.europa.eu/esco/occupation/8b97d85f-4a7a-4908-aa72-9c947c0cb0cd,7318.1,teppemaker,0.0
Occupation,http://data.europa.eu/esco/occupation/b3cd0522-14a9-4e21-a7ee-c9a1f9c0de51,7318.2,teppevever,0.037037037037037
Occupation,http://data.europa.eu/esco/occupation/ebff4fcf-6b69-4290-a55c-9bfe4cc7a1ef,7318.3,garnbinder,0.1
Occupation,http://data.europa.eu/esco/occupation/3562e70c-016c-455c-b949-521a367418a5,7318.4,strikker,0.0
Occupation,http://data.europa.eu/esco/occupation/72d03aad-2003-404e-ae71-a37206e3566b,7318.5,skinnbereder,0.04
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318.6,vever,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7318,7318,Vevere,0.029506172839506167
Occupation,http://data.europa.eu/esco/occupation/e148e1ed-4f46-40a7-95c9-d6914f664f17,7319.1,lysstøper,0.0
Occupation,http://data.europa.eu/esco/occupation/1d70e660-1114-41c6-926a-053541460d88,7319.2,reparatør av sportsutstyr,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7319,7319,Andre kunsthåndverkere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C732,732,Grafiske arbeidere,0.0030356228512910524
Occupation,http://data.europa.eu/esco/occupation/23e3a8a0-905a-45be-983f-4cf32e133e09,7321.1.1,fotosetter,0.0
Occupation,http://data.europa.eu/esco/occupation/ab4086a0-0e2f-436e-80f8-a3291e594bd1,7321.1.2,litograf,0.0
Occupation,http://data.europa.eu/esco/occupation/cf578f1d-1832-4a4d-a3b2-e0a00517b51d,7321.1.3,førtrykksoperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/cea4d5c9-7805-434a-8e6b-af5e9fa54c9e,7321.1.4,skanneroperatør,0.0
Occupation,http://data.europa.eu/esco/occupation/f5596182-70b2-4c18-97ab-f9405bae0385,7321.1.5,"tekniker, serigrafi",0.0
Occupation,http://data.europa.eu/esco/occupation/b09ffdec-b04c-41a8-bacc-2c71d7a3e5ac,7321.1.6,setter,0.0
Occupation,http://data.europa.eu/esco/occupation/54ffd31f-ed90-4af4-b877-cd246351ad39,7321.1,førtrykkstekniker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7321,7321,Førtrykkere,0.0
Occupation,http://data.europa.eu/esco/occupation/6175b828-026d-4fb4-8be7-418394e1add0,7322.1,digitaltrykker,0.0
Occupation,http://data.europa.eu/esco/occupation/07d4a2fa-e278-4f32-8cf9-9c01fc660369,7322.2,"operatør, fleksotrykker",0.0
Occupation,http://data.europa.eu/esco/occupation/7fbe45c6-1914-43ba-9cfb-e0a4e051da92,7322.3,operatør av dyptrykker,0.0
Occupation,http://data.europa.eu/esco/occupation/ad6589cb-ef1e-482d-863d-d80b2eb6b070,7322.4,operatør av varmfolietrykker,0.0
Occupation,http://data.europa.eu/esco/occupation/ea4aff10-4d20-4a2b-886b-299c2bd349f1,7322.5,offsettrykker,0.0
Occupation,http://data.europa.eu/esco/occupation/4f7e7482-39e7-4f3a-bf11-763620f4b8e0,7322.6,operatør av pregepresse,0.0
Occupation,http://data.europa.eu/esco/occupation/32fcdc6f-1c8a-44e9-99b8-5519e4db4414,7322.7,"prosesstekniker, tekstiltrykking",0.0
Occupation,http://data.europa.eu/esco/occupation/77de6c7d-27bf-4bc2-8c80-5d6f6d9811f4,7322.8,reprotekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/a98f93a6-b1df-4759-88a9-3234f334afad,7322.9,serigraf,0.0
Occupation,http://data.europa.eu/esco/occupation/5b942a51-c9a2-4dc7-82cc-57451426cf4d,7322.10,tekstiltrykker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7322,7322,Trykkere,0.0
Occupation,http://data.europa.eu/esco/occupation/49b21ca8-04be-4912-a2f7-0170550e18fa,7323.1,"operatør, sålemaskin",0.0161290322580645
Occupation,http://data.europa.eu/esco/occupation/7f35043b-ebb5-40bf-9974-46a29915f6bf,7323.2,"maskinoperatør, symaskin for trådhefting",0.0
Occupation,http://data.europa.eu/esco/occupation/2f1380b4-b76b-489c-a3a8-cd05ed6ad392,7323.3,bokbinder,0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/c11e2b53-06f7-465f-9b5c-708016bc96f4,7323.4,papirfalser,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7323,7323,Innbindere mv.,0.015937019969278026
ISCO level 3,http://data.europa.eu/esco/isco/C741,741,Elektrikere mv.,0.06502773427562798
Occupation,http://data.europa.eu/esco/occupation/5dbb9cf0-b226-402c-a295-2f42ef05ff8b,7411.1.1.1,"elektriker, husholdningsinstallajoner og -apparater",0.0952380952380952
Occupation,http://data.europa.eu/esco/occupation/5df63943-f1bc-4438-90f1-92768a7a23c8,7411.1.1.2,industrielektriker,0.0851063829787234
Occupation,http://data.europa.eu/esco/occupation/33960bab-4423-4808-af6c-ec2b485dba41,7411.1.1,installasjonselektriker,0.0833333333333333
Occupation,http://data.europa.eu/esco/occupation/fddb7bd8-f176-4dc8-9d12-32b6072452c9,7411.1.2,"installasjonstekniker, elektrisitetsmåler",0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/e859428d-6dbd-406b-bb2e-d5a0ae21df29,7411.1.3,"installasjonstekniker, arrangement",0.0625
Occupation,http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a,7411.1.4,solenergitekniker,0.204301075268817
Occupation,http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0,7411.1,elektriker,0.0727272727272727
ISCO level 4,http://data.europa.eu/esco/isco/C7411,7411,Elektrikere,0.096376390139259
Occupation,http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,7412.1,"tekniker, bilbatteri",0.105263157894736
Occupation,http://data.europa.eu/esco/occupation/6656337f-67eb-4f48-b1e4-ecccdfa44dd2,7412.2,bilelektriker,0.0188679245283018
Occupation,http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c,7412.3,elektromekaniker,0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/92b7a42c-b437-4412-ac21-1a750883cf21,7412.4,geotermitekniker,0.466666666666666
Occupation,http://data.europa.eu/esco/occupation/8cf68522-dfc9-43c0-9f65-892703f4705e,7412.5,"tekniker, lufthavnbelysning",0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/f4eaff3d-f8d0-4a6a-aa90-76827c0fbada,7412.6,elektriker med spesialfelt innen reparasjon av husholdningsapparater,0.0
